case_id,category,subcategory,difficulty,handwriting_profile,stroke_variant,canvas_region,expected_plain_text,expected_latex,raw_detected_output,normalized_detected_output,detected_latex,confidence,recognition_time_ms,exact_match,semantic_match,structure_match,layout_match,symbol_score,structure_score,spatial_score,overall_score,status,error_types,evidence_path,notes
"geometry_diagrams-003","GEOMETRY_DIAGRAMS","ray","EASY","SMALL_COMPACT","delayed-superscript","TOP_RIGHT","ray AB","ray AB","HORIZONTAL_LINE","HORIZONTAL_LINE","HORIZONTAL_LINE","0.90000004","2","false","false","false","true","0.1333333333333333","0.45","1.0","0.5750000017881394","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-003.png","HORIZONTAL_LINE:0.900"
"geometry_diagrams-004","GEOMETRY_DIAGRAMS","segment","EASY","LARGE_BOARD","fraction-bar-first","CENTER_LEFT","segment AB","segment AB","HORIZONTAL_LINE","HORIZONTAL_LINE","HORIZONTAL_LINE","0.90000004","1","false","false","false","true","0.19999999999999996","0.45","1.0","0.5850000017881394","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-004.png","HORIZONTAL_LINE:0.900"
"geometry_diagrams-005","GEOMETRY_DIAGRAMS","relationship","EASY","RIGHT_SLANTED","fraction-bar-last","CENTER","parallel lines","parallel lines","PARALLEL_LINES","PARALLEL_LINES","PARALLEL_LINES","0.78","1","false","true","true","true","0.9285714285714286","1.0","1.0","0.9782857128552028","PASS_WITH_NORMALIZATION","","rendered-inputs","PARALLEL_LINES:0.780, HORIZONTAL_LINE:0.700"
"geometry_diagrams-006","GEOMETRY_DIAGRAMS","relationship","EASY","LEFT_SLANTED","uneven-spacing","CENTER_RIGHT","perpendicular lines","perpendicular lines","COORDINATE_AXES","COORDINATE_AXES","COORDINATE_AXES","0.88","3","false","false","false","true","0.2222222222222222","0.45","1.0","0.5873333330949148","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-006.png","COORDINATE_AXES:0.880, HORIZONTAL_LINE:0.700, DIAGONAL_LINE:0.700"
"geometry_diagrams-007","GEOMETRY_DIAGRAMS","angle","EASY","UNEVEN_BASELINE","tilted-baseline","BOTTOM_LEFT","angle ABC","angle ABC","ANGLE","ANGLE","ANGLE","0.79","4","false","true","true","true","0.625","1.0","1.0","0.9332500010728836","PASS_WITH_NORMALIZATION","","rendered-inputs","ANGLE:0.790, DIAGONAL_LINE:0.700"
"geometry_diagrams-008","GEOMETRY_DIAGRAMS","angle mark","EASY","VARIABLE_SPACING","overlap-and-correction","BOTTOM_CENTER","right angle","right angle","SQUARE","SQUARE","SQUARE","0.8952162","2","false","false","false","true","0.19999999999999996","0.45","1.0","0.584760811328888","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-008.png","SQUARE:0.895"
"geometry_diagrams-009","GEOMETRY_DIAGRAMS","triangle","EASY","HEAVY_PRESSURE","normal-order","BOTTOM_RIGHT","triangle ABC","triangle ABC","EQUILATERAL_TRIANGLE","EQUILATERAL_TRIANGLE","EQUILATERAL_TRIANGLE","0.9028937","2","false","false","false","true","0.25","0.45","1.0","0.5926446861028671","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-009.png","EQUILATERAL_TRIANGLE:0.903"
"geometry_diagrams-010","GEOMETRY_DIAGRAMS","triangle","EASY","LIGHT_BROKEN","reverse-symbol-strokes","NEAR_BOUNDARY","right triangle","right triangle","ARC","ARC","ARC","0.78","2","false","false","false","true","0.07692307692307687","0.45","1.0","0.56053846010795","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-010.png","ARC:0.780"
"geometry_diagrams-011","GEOMETRY_DIAGRAMS","triangle","MEDIUM","ROUNDED","delayed-superscript","NEAR_TOOLBAR","isosceles triangle","isosceles triangle","EQUILATERAL_TRIANGLE","EQUILATERAL_TRIANGLE","EQUILATERAL_TRIANGLE","0.9028937","2","false","false","false","true","0.44999999999999996","0.45","1.0","0.622644686102867","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-011.png","EQUILATERAL_TRIANGLE:0.903"
"geometry_diagrams-012","GEOMETRY_DIAGRAMS","triangle","MEDIUM","ANGULAR","fraction-bar-first","TOP_LEFT","equilateral triangle","equilateral triangle","EQUILATERAL_TRIANGLE","EQUILATERAL_TRIANGLE","EQUILATERAL_TRIANGLE","0.9028937","1","false","true","true","true","0.95","1.0","1.0","0.9876446861028672","PASS_WITH_NORMALIZATION","","rendered-inputs","EQUILATERAL_TRIANGLE:0.903"
"geometry_diagrams-013","GEOMETRY_DIAGRAMS","quadrilateral","MEDIUM","CROWDED","fraction-bar-last","TOP_CENTER","rectangle","rectangle","RECTANGLE","RECTANGLE","RECTANGLE","0.87173915","1","true","true","true","true","1.0","1.0","1.0","0.9935869574546815","PASS_WITH_NORMALIZATION","","rendered-inputs","RECTANGLE:0.872"
"geometry_diagrams-014","GEOMETRY_DIAGRAMS","quadrilateral","MEDIUM","WIDELY_SPACED","uneven-spacing","TOP_RIGHT","square","square","SQUARE","SQUARE","SQUARE","0.90999997","2","true","true","true","true","1.0","1.0","1.0","0.9954999983310701","PASS_WITH_NORMALIZATION","","rendered-inputs","SQUARE:0.910"
"geometry_diagrams-015","GEOMETRY_DIAGRAMS","quadrilateral","MEDIUM","OVERWRITTEN_CORRECTION","tilted-baseline","CENTER_LEFT","parallelogram","parallelogram","POLYGON","POLYGON","POLYGON","0.88","3","false","true","true","true","0.23076923076923073","1.0","1.0","0.8786153843769661","PASS_WITH_NORMALIZATION","","rendered-inputs","POLYGON:0.880, DIAGONAL_LINE:0.700"
"geometry_diagrams-016","GEOMETRY_DIAGRAMS","quadrilateral","MEDIUM","MIXED_CASE","overlap-and-correction","CENTER","rhombus","rhombus","POLYGON","POLYGON","POLYGON","0.9099999","1","false","true","true","true","0.0","1.0","1.0","0.8454999953508376","PASS_WITH_NORMALIZATION","","rendered-inputs","POLYGON:0.910"
"geometry_diagrams-017","GEOMETRY_DIAGRAMS","quadrilateral","MEDIUM","UNUSUAL_STROKE_ORDER","normal-order","CENTER_RIGHT","trapezium","trapezium","POLYGON","POLYGON","POLYGON","0.9099999","2","false","true","true","true","0.0","1.0","1.0","0.8454999953508376","PASS_WITH_NORMALIZATION","","rendered-inputs","POLYGON:0.910"
"geometry_diagrams-018","GEOMETRY_DIAGRAMS","polygon","MEDIUM","SLIGHTLY_SHAKY","reverse-symbol-strokes","BOTTOM_LEFT","pentagon","pentagon","PENTAGON","PENTAGON","PENTAGON","0.90515226","1","true","true","true","true","1.0","1.0","1.0","0.9952576130628586","PASS_WITH_NORMALIZATION","","rendered-inputs","PENTAGON:0.905"
"geometry_diagrams-019","GEOMETRY_DIAGRAMS","polygon","MEDIUM","CLEAN_STUDENT","delayed-superscript","BOTTOM_CENTER","hexagon","hexagon","HEXAGON","HEXAGON","HEXAGON","0.90999997","1","true","true","true","true","1.0","1.0","1.0","0.9954999983310701","PASS_WITH_NORMALIZATION","","rendered-inputs","HEXAGON:0.910"
"geometry_diagrams-020","GEOMETRY_DIAGRAMS","polygon","MEDIUM","FAST_CLASSROOM","fraction-bar-first","BOTTOM_RIGHT","octagon","octagon","POLYGON","POLYGON","POLYGON","0.90999997","1","false","true","true","true","0.4285714285714286","1.0","1.0","0.9097857126167842","PASS_WITH_NORMALIZATION","","rendered-inputs","POLYGON:0.910"
"geometry_diagrams-021","GEOMETRY_DIAGRAMS","circle","MEDIUM","SMALL_COMPACT","fraction-bar-last","NEAR_BOUNDARY","circle center O","circle center O","CIRCLE","CIRCLE","CIRCLE","0.90905786","2","false","true","true","true","0.46153846153846156","1.0","1.0","0.9146836620110731","PASS_WITH_NORMALIZATION","","rendered-inputs","CIRCLE:0.909, POLYGON:0.720"
"geometry_diagrams-022","GEOMETRY_DIAGRAMS","circle","MEDIUM","LARGE_BOARD","uneven-spacing","NEAR_TOOLBAR","circle radius OA","circle radius OA","CIRCLE","CIRCLE","CIRCLE","0.9096096","3","false","true","true","true","0.4285714285714286","1.0","1.0","0.9097661950758524","PASS_WITH_NORMALIZATION","","rendered-inputs","CIRCLE:0.910, POLYGON:0.720"
"geometry_diagrams-023","GEOMETRY_DIAGRAMS","circle","HARD","RIGHT_SLANTED","tilted-baseline","TOP_LEFT","circle diameter AB","circle diameter AB","CIRCLE","CIRCLE","CIRCLE","0.8731731","3","false","true","true","true","0.375","1.0","1.0","0.8999086558818817","PASS_WITH_NORMALIZATION","","rendered-inputs","CIRCLE:0.873, POLYGON:0.720"
"geometry_diagrams-024","GEOMETRY_DIAGRAMS","circle part","HARD","LEFT_SLANTED","overlap-and-correction","TOP_CENTER","arc AB","arc AB","ARC","ARC","ARC","0.78","2","false","true","true","true","0.6","1.0","1.0","0.9289999985694886","PASS_WITH_NORMALIZATION","","rendered-inputs","ARC:0.780"
"geometry_diagrams-025","GEOMETRY_DIAGRAMS","circle part","HARD","UNEVEN_BASELINE","normal-order","TOP_RIGHT","chord AB","chord AB","CIRCLE","CIRCLE","CIRCLE","0.89454687","2","false","true","true","true","0.2857142857142857","1.0","1.0","0.8875844861779895","PASS_WITH_NORMALIZATION","","rendered-inputs","CIRCLE:0.895, POLYGON:0.720"
"geometry_diagrams-026","GEOMETRY_DIAGRAMS","circle part","HARD","VARIABLE_SPACING","reverse-symbol-strokes","CENTER_LEFT","tangent at A","tangent at A","CIRCLE","CIRCLE","CIRCLE","0.9090595","3","false","true","true","true","0.0","1.0","1.0","0.8454529762268066","PASS_WITH_NORMALIZATION","","rendered-inputs","CIRCLE:0.909, POLYGON:0.720"
"geometry_diagrams-027","GEOMETRY_DIAGRAMS","circle part","HARD","HEAVY_PRESSURE","delayed-superscript","CENTER","secant AB","secant AB","CIRCLE","CIRCLE","CIRCLE","0.9090698","3","false","true","true","true","0.125","1.0","1.0","0.8642034888267517","PASS_WITH_NORMALIZATION","","rendered-inputs","CIRCLE:0.909, POLYGON:0.720"
"geometry_diagrams-028","GEOMETRY_DIAGRAMS","coordinate geometry","HARD","LIGHT_BROKEN","fraction-bar-first","CENTER_RIGHT","coordinate triangle","coordinate triangle","CURVE","CURVE","CURVE","0.78","2","false","false","false","true","0.16666666666666663","0.45","1.0","0.5739999985694886","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-028.png","CURVE:0.780"
"geometry_diagrams-029","GEOMETRY_DIAGRAMS","3D shape","HARD","ROUNDED","fraction-bar-last","BOTTOM_LEFT","cube","cube","CUBE","CUBE","CUBE","0.95000005","6","true","true","true","true","1.0","1.0","1.0","0.9975000023841859","PASS_WITH_NORMALIZATION","","rendered-inputs","CUBE:0.950, ARROW:0.890, COORDINATE_AXES:0.880, GRAPH_GRID:0.860"
"geometry_diagrams-030","GEOMETRY_DIAGRAMS","3D shape","HARD","ANGULAR","uneven-spacing","BOTTOM_CENTER","cuboid","cuboid","CUBE","CUBE","CUBE","0.95000005","5","false","true","true","true","0.5","1.0","1.0","0.9225000023841858","PASS_WITH_NORMALIZATION","","rendered-inputs","CUBE:0.950, ARROW:0.890, COORDINATE_AXES:0.880, GRAPH_GRID:0.860"
"geometry_diagrams-031","GEOMETRY_DIAGRAMS","3D shape","HARD","CROWDED","tilted-baseline","BOTTOM_RIGHT","cylinder","cylinder","CYLINDER","CYLINDER","CYLINDER","0.93","3","true","true","true","true","1.0","1.0","1.0","0.996500000357628","PASS_WITH_NORMALIZATION","","rendered-inputs","CYLINDER:0.930, HEXAGON:0.805, PARALLEL_LINES:0.780, VERTICAL_LINE:0.700"
"geometry_diagrams-032","GEOMETRY_DIAGRAMS","3D shape","HARD","WIDELY_SPACED","overlap-and-correction","NEAR_BOUNDARY","cone","cone","CONE","CONE","CONE","0.92","2","true","true","true","true","1.0","1.0","1.0","0.996000000834465","PASS_WITH_NORMALIZATION","","rendered-inputs","CONE:0.920, HEXAGON:0.795, ANGLE:0.790, DIAGONAL_LINE:0.700"
"geometry_diagrams-033","GEOMETRY_DIAGRAMS","3D shape","HARD","OVERWRITTEN_CORRECTION","normal-order","NEAR_TOOLBAR","sphere","sphere","CIRCLE","CIRCLE","CIRCLE","0.88","3","false","true","true","true","0.16666666666666663","1.0","1.0","0.8689999997615815","PASS_WITH_NORMALIZATION","","rendered-inputs","CIRCLE:0.880, POLYGON:0.720, DIAGONAL_LINE:0.700"
"geometry_diagrams-034","GEOMETRY_DIAGRAMS","3D shape","HARD","MIXED_CASE","reverse-symbol-strokes","TOP_LEFT","square pyramid","square pyramid","PYRAMID","PYRAMID","PYRAMID","0.91","5","false","true","true","true","0.5384615384615384","1.0","1.0","0.9262692320805329","PASS_WITH_NORMALIZATION","","rendered-inputs","PYRAMID:0.910, ARROW:0.890, PENTAGON:0.840, ANGLE:0.800"
"geometry_diagrams-035","GEOMETRY_DIAGRAMS","3D shape","EXTREME","UNUSUAL_STROKE_ORDER","delayed-superscript","TOP_CENTER","triangular prism","triangular prism","CUBE","CUBE","CUBE","0.95000005","4","false","true","true","true","0.06666666666666665","1.0","1.0","0.8575000023841858","PASS_WITH_NORMALIZATION","","rendered-inputs","CUBE:0.950, ARROW:0.890, COORDINATE_AXES:0.880, GRAPH_GRID:0.860"
"geometry_diagrams-036","GEOMETRY_DIAGRAMS","3D shape","EXTREME","SLIGHTLY_SHAKY","fraction-bar-first","TOP_RIGHT","hemisphere","hemisphere","CIRCLE","CIRCLE","CIRCLE","0.8866481","2","false","true","true","true","0.19999999999999996","1.0","1.0","0.874332405924797","PASS_WITH_NORMALIZATION","","rendered-inputs","CIRCLE:0.887, POLYGON:0.720"
"geometry_diagrams-037","GEOMETRY_DIAGRAMS","3D shape","EXTREME","CLEAN_STUDENT","fraction-bar-last","CENTER_LEFT","frustum","frustum","CONE","CONE","CONE","0.92","2","false","true","true","true","0.0","1.0","1.0","0.8460000008344649","PASS_WITH_NORMALIZATION","","rendered-inputs","CONE:0.920, HEXAGON:0.801, ANGLE:0.790, DIAGONAL_LINE:0.700"
"geometry_diagrams-038","GEOMETRY_DIAGRAMS","labelled 3D","EXTREME","FAST_CLASSROOM","uneven-spacing","CENTER","labelled cube ABCD","labelled cube ABCD","CUBE","CUBE","CUBE","0.95000005","6","false","true","true","true","0.25","1.0","1.0","0.8850000023841859","PASS_WITH_NORMALIZATION","","rendered-inputs","CUBE:0.950, ARROW:0.890, COORDINATE_AXES:0.880, GRAPH_GRID:0.860"
"geometry_diagrams-039","GEOMETRY_DIAGRAMS","measured triangle","EXTREME","SMALL_COMPACT","tilted-baseline","CENTER_RIGHT","triangle 3,4,5","triangle 3,4,5","RIGHT_TRIANGLE","RIGHT_TRIANGLE","RIGHT_TRIANGLE","0.88207453","6","false","true","true","true","0.2142857142857143","1.0","1.0","0.876246583887509","PASS_WITH_NORMALIZATION","","rendered-inputs","RIGHT_TRIANGLE:0.882"
"geometry_diagrams-040","GEOMETRY_DIAGRAMS","dashed hidden edges","EXTREME","LARGE_BOARD","overlap-and-correction","BOTTOM_LEFT","cube hidden edges","cube hidden edges","CUBE","CUBE","CUBE","0.95000005","9","false","true","true","true","0.2666666666666667","1.0","1.0","0.8875000023841858","PASS_WITH_NORMALIZATION","","rendered-inputs","CUBE:0.950, ARROW:0.890, COORDINATE_AXES:0.880, GRAPH_GRID:0.860"
"probability_statistics-001","PROBABILITY_STATISTICS","mean","EASY","CLEAN_STUDENT","normal-order","TOP_LEFT","mean=sum(x)/n","mean=sum(x)/n","meon=sum(x)in","meon=sum(x)in","meon=sum(x)in","0.62924004","2896","false","false","false","false","0.8461538461538461","0.6666666666666666","0.0","0.5931927710313063","WRONG_LAYOUT","LETTER_CONFUSION|FRACTION_MISREAD","failures/probability_statistics-001.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-002","PROBABILITY_STATISTICS","median","EASY","FAST_CLASSROOM","reverse-symbol-strokes","TOP_CENTER","median=middle(x)","median=middle(x)","peanage","peanage","peanage","0.439","5431","false","false","false","true","0.25","0.0","1.0","0.3288250005245209","WRONG_STRUCTURE","LETTER_CONFUSION|STROKE_ORDER_SENSITIVE|LOW_CONFIDENCE","failures/probability_statistics-002.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-003","PROBABILITY_STATISTICS","mode","EASY","SMALL_COMPACT","delayed-superscript","TOP_RIGHT","mode=most(x)","mode=most(x)","mode=most(x)","mode=most(x)","mode=most(x)","0.439","5574","true","true","true","true","1.0","1.0","1.0","0.971950000524521","PASS","LOW_CONFIDENCE","rendered-inputs","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-004","PROBABILITY_STATISTICS","range","EASY","LARGE_BOARD","fraction-bar-first","CENTER_LEFT","range=max-min","range=max-min","r \sin ge=m \alpha x-m \sin","rsinge=m\alphax-msin","r \sin ge=m \alpha x-m \sin","0.72084576","4372","false","false","true","true","0.6","1.0","1.0","0.8210422879457473","WRONG_SYMBOL","LETTER_CONFUSION","failures/probability_statistics-004.png",""
"probability_statistics-005","PROBABILITY_STATISTICS","variance","EASY","RIGHT_SLANTED","fraction-bar-last","CENTER","variance=sum((x-mean)^2)/n","variance=sum((x-mean)^2)/n","crience=sum(x-meanin","crience=sum(x-meanin","crience=sum(x-meanin","0.439","9432","false","false","false","false","0.6538461538461539","0.5","0.0","0.45146923129375166","WRONG_LAYOUT","DIGIT_CONFUSION|LETTER_CONFUSION|SUPERSCRIPT_MISSED|FRACTION_MISREAD|LOW_CONFIDENCE","failures/probability_statistics-005.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-006","PROBABILITY_STATISTICS","standard deviation","EASY","LEFT_SLANTED","uneven-spacing","CENTER_RIGHT","sigma=sqrt(variance)","sigma=sqrt(variance)","\sin \theta= \sin \theta+ \tan \theta","sintheta=sintheta+tantheta","\sin \theta= \sin \theta+ \tan \theta","0.75345016","4766","false","false","false","false","0.3846153846153846","0.5","0.0","0.35555712314752425","WRONG_LAYOUT","LETTER_CONFUSION|ROOT_SCOPE_ERROR","failures/probability_statistics-006.png",""
"probability_statistics-007","PROBABILITY_STATISTICS","probability","EASY","UNEVEN_BASELINE","tilted-baseline","BOTTOM_LEFT","P(A)","P(A)","()","()","()","0.95551586","2042","false","false","false","true","0.5","0.0","1.0","0.46152579307556146","WRONG_STRUCTURE","LETTER_CONFUSION","failures/probability_statistics-007.png",""
"probability_statistics-008","PROBABILITY_STATISTICS","union probability","EASY","VARIABLE_SPACING","overlap-and-correction","BOTTOM_CENTER","P(A union B)","P(A union B)","(u) \times","(u)*","(u) \times","0.57365686","2970","false","false","false","true","0.19999999999999996","0.0","1.0","0.3141828428506851","WRONG_STRUCTURE","LETTER_CONFUSION","failures/probability_statistics-008.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-009","PROBABILITY_STATISTICS","intersection probability","EASY","HEAVY_PRESSURE","normal-order","BOTTOM_RIGHT","P(A intersect B)","P(A intersect B)","(intersect)","(intersect)","(intersect)","0.66867995","3667","false","false","true","true","0.7857142857142857","1.0","1.0","0.8741482833453588","PARTIAL","LETTER_CONFUSION","failures/probability_statistics-009.png",""
"probability_statistics-010","PROBABILITY_STATISTICS","conditional probability","EASY","LIGHT_BROKEN","reverse-symbol-strokes","NEAR_BOUNDARY","P(A","P(A","(","(","(","0.5608","2385","false","false","false","true","0.33333333333333337","0.0","1.0","0.3705400007963181","WRONG_STRUCTURE","LETTER_CONFUSION|STROKE_ORDER_SENSITIVE","failures/probability_statistics-010.png","Image pass unavailable; result uses digital ink and parser evidence.; Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-011","PROBABILITY_STATISTICS","complement","MEDIUM","ROUNDED","delayed-superscript","NEAR_TOOLBAR","P(A^c)","P(A^c)","","","","","31476","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/probability_statistics-011.png",""
"probability_statistics-012","PROBABILITY_STATISTICS","combination","MEDIUM","ANGULAR","fraction-bar-first","TOP_LEFT","C(n,r)","C(n,r)","c(n,r)","c(n,r)","c(n,r)","0.86467427","3356","true","true","false","true","1.0","0.0","1.0","0.6932337135076523","WRONG_STRUCTURE","","failures/probability_statistics-012.png",""
"probability_statistics-013","PROBABILITY_STATISTICS","permutation","MEDIUM","CROWDED","fraction-bar-last","TOP_CENTER","P(n,r)","P(n,r)","(n,r)","(n,r)","(n,r)","0.8961","2496","false","false","false","true","0.8333333333333334","0.0","1.0","0.6010549992322922","WRONG_STRUCTURE","LETTER_CONFUSION|CROWDING_SENSITIVE","failures/probability_statistics-013.png",""
"probability_statistics-014","PROBABILITY_STATISTICS","binomial","MEDIUM","WIDELY_SPACED","uneven-spacing","TOP_RIGHT","(n choose r)","(n choose r)","in chooser)","inchooser)","in chooser)","0.53325","3184","false","false","false","true","0.9","0.0","1.0","0.6114124987125397","WRONG_STRUCTURE","LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-014.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-015","PROBABILITY_STATISTICS","population mean","MEDIUM","OVERWRITTEN_CORRECTION","tilted-baseline","CENTER_LEFT","mu","mu","","","","","28514","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/probability_statistics-015.png",""
"probability_statistics-016","PROBABILITY_STATISTICS","population variance","MEDIUM","MIXED_CASE","overlap-and-correction","CENTER","sigma^2","sigma^2","\sin \theta^{2}","sintheta^(2)","\sin \theta^{2}","0.8382147","3574","false","false","true","true","0.5","1.0","1.0","0.796910734772682","WRONG_SYMBOL","LETTER_CONFUSION","failures/probability_statistics-016.png",""
"probability_statistics-017","PROBABILITY_STATISTICS","normal distribution","MEDIUM","UNUSUAL_STROKE_ORDER","normal-order","CENTER_RIGHT","X~N(mu,sigma^2)","X~N(mu,sigma^2)","2(n_u,Sign^o)","2(n_u,Sign^o)","2(n_u,Sign^o)","0.5356386","3573","false","false","true","true","0.5333333333333333","1.0","1.0","0.791781928539276","WRONG_SYMBOL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-017.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-018","PROBABILITY_STATISTICS","cumulative probability","MEDIUM","SLIGHTLY_SHAKY","reverse-symbol-strokes","BOTTOM_LEFT","P(X<=5)","P(X<=5)","(<=5)","(<=5)","(<=5)","0.8883806","2955","false","false","true","true","0.7142857142857143","1.0","1.0","0.8637047436407633","WRONG_SYMBOL","LETTER_CONFUSION","failures/probability_statistics-018.png",""
"probability_statistics-019","PROBABILITY_STATISTICS","expectation","MEDIUM","CLEAN_STUDENT","delayed-superscript","BOTTOM_CENTER","E(X)=sum xP(x)","E(X)=sum xP(x)","()=SUM XCX)","()=SUMXCX)","()=SUM XCX)","0.914136","3480","false","false","true","true","0.6923076923076923","1.0","1.0","0.858399107318658","WRONG_SYMBOL","LETTER_CONFUSION","failures/probability_statistics-019.png",""
"probability_statistics-020","PROBABILITY_STATISTICS","variance identity","MEDIUM","FAST_CLASSROOM","fraction-bar-first","BOTTOM_RIGHT","Var(X)=E(X^2)-E(X)^2","Var(X)=E(X^2)-E(X)^2","a_{r}()=(^{2})-()^{2}","a_r()=(^(2))-()^(2)","a_{r}()=(^{2})-()^{2}","0.82627934","3470","false","false","true","true","0.65","1.0","1.0","0.8413139671087265","WRONG_SYMBOL","LETTER_CONFUSION","failures/probability_statistics-020.png",""
"probability_statistics-021","PROBABILITY_STATISTICS","addition rule","MEDIUM","SMALL_COMPACT","fraction-bar-last","NEAR_BOUNDARY","P(A union B)=P(A)+P(B)-P(A intersect B)","P(A union B)=P(A)+P(B)-P(A intersect B)","(union=)+)-(intersect)","(union=)+)-(intersect)","(union=)+)-(intersect)","0.4854","2932","false","false","true","true","0.6285714285714286","1.0","1.0","0.8178414281351226","WRONG_SYMBOL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-021.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-022","PROBABILITY_STATISTICS","conditional identity","MEDIUM","LARGE_BOARD","uneven-spacing","NEAR_TOOLBAR","P(A","P(A","","","","","27349","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/probability_statistics-022.png",""
"probability_statistics-023","PROBABILITY_STATISTICS","independence","HARD","RIGHT_SLANTED","tilted-baseline","TOP_LEFT","P(A intersect B)=P(A)P(B)","P(A intersect B)=P(A)P(B)","","","","","26036","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/probability_statistics-023.png",""
"probability_statistics-024","PROBABILITY_STATISTICS","factorial","HARD","LEFT_SLANTED","overlap-and-correction","TOP_CENTER","n!=n(n-1)!","n!=n(n-1)!","n!=n(n-1)!","n!=n(n-1)!","n!=n(n-1)!","0.8961","3205","true","true","true","true","1.0","1.0","1.0","0.9948049992322923","PASS","","rendered-inputs",""
"probability_statistics-025","PROBABILITY_STATISTICS","combination formula","HARD","UNEVEN_BASELINE","normal-order","TOP_RIGHT","C(n,r)=n!/(r!(n-r)!)","C(n,r)=n!/(r!(n-r)!)","c(n,n)=n!/(n!(n-n)!)","c(n,n)=n!/(n!(n-n)!)","c(n,n)=n!/(n!(n-n)!)","0.89402807","4272","false","false","true","true","0.85","1.0","1.0","0.9080764033794402","PARTIAL","LETTER_CONFUSION","failures/probability_statistics-025.png",""
"probability_statistics-026","PROBABILITY_STATISTICS","z score","HARD","VARIABLE_SPACING","reverse-symbol-strokes","CENTER_LEFT","z=(x-mu)/sigma","z=(x-mu)/sigma","z=(x-mu)/signa","z=(x-mu)/signa","z=(x-mu)/signa","0.728729","3115","false","false","true","true","0.9285714285714286","1.0","1.0","0.9334007361957004","PARTIAL","LETTER_CONFUSION","failures/probability_statistics-026.png",""
"probability_statistics-027","PROBABILITY_STATISTICS","sample mean","HARD","HEAVY_PRESSURE","delayed-superscript","CENTER","xbar=sum_i x_i/n","xbar=sum_i x_i/n","XDor=sumixin","XDor=sumixin","XDor=sumixin","0.53325","3591","false","false","false","false","0.6666666666666667","0.5","0.0","0.46166249871253967","WRONG_LAYOUT","LETTER_CONFUSION|SUBSCRIPT_MISSED|FRACTION_MISREAD|LOW_CONFIDENCE","failures/probability_statistics-027.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-028","PROBABILITY_STATISTICS","sample variance","HARD","LIGHT_BROKEN","fraction-bar-first","CENTER_RIGHT","s^2=sum(x_i-xbar)^2/(n-1)","s^2=sum(x_i-xbar)^2/(n-1)","S^2=S\cup M(X \cap-X \cap \cap \cap)^{2}/(n-1)","S^2=S\cupM(X\cap-X\cap\cap\cap)^(2)/(n-1)","S^2=S\cup M(X \cap-X \cap \cap \cap)^{2}/(n-1)","0.8614604","7295","false","false","false","false","0.5384615384615384","0.6","0.6666666666666666","0.5865986604109789","WRONG_LAYOUT","LETTER_CONFUSION|SUBSCRIPT_MISSED|FRACTION_MISREAD","failures/probability_statistics-028.png",""
"probability_statistics-029","PROBABILITY_STATISTICS","correlation","HARD","ROUNDED","fraction-bar-last","BOTTOM_LEFT","r=cov(X,Y)/(sigma_X sigma_Y)","r=cov(X,Y)/(sigma_X sigma_Y)","r=col,),(Sigma signa","r=col,),(Sigmasigna","r=col,),(Sigma signa","0.439","6132","false","false","false","false","0.5925925925925926","0.3333333333333333","0.0","0.3752833338578542","WRONG_STRUCTURE","LETTER_CONFUSION|SUBSCRIPT_MISSED|FRACTION_MISREAD|LOW_CONFIDENCE","failures/probability_statistics-029.png","Low-confidence interpretation; choose an alternative or edit before insertion."
