case_id,category,subcategory,difficulty,handwriting_profile,stroke_variant,canvas_region,expected_plain_text,expected_latex,raw_detected_output,normalized_detected_output,detected_latex,confidence,recognition_time_ms,exact_match,semantic_match,structure_match,layout_match,symbol_score,structure_score,spatial_score,overall_score,status,error_types,evidence_path,notes
"graphs-036","GRAPHS","polar","EXTREME","SLIGHTLY_SHAKY","fraction-bar-first","TOP_RIGHT","r=2+2cos(theta)","r=2+2cos(theta)","y=0.003*sin(3.75*x-0.129)+0.003","y=0.003*sin(3.75*x-0.129)+0.003","y=0.003*sin(3.75*x-0.129)+0.003","0.50000024","4","false","false","false","true","0.12903225806451613","0.45","1.0","0.5543548506306063","WRONG_STRUCTURE","GRAPH_TYPE_WRONG","failures/graphs-036.png","fit_error=0.9999990409255812; candidates=sine wave, line, quadratic / parabola"
"graphs-037","GRAPHS","parametric","EXTREME","CLEAN_STUDENT","fraction-bar-last","CENTER_LEFT","x=cos(t);y=sin(t)","x=cos(t);y=sin(t)","y=0*x+0","y=0*x+0","y=0*x+0","0.5","3","false","false","false","true","0.11764705882352944","0.45","1.0","0.5526470588235294","WRONG_STRUCTURE","GRAPH_TYPE_WRONG","failures/graphs-037.png","fit_error=0.9999999999999998; candidates=line, quadratic / parabola, sine wave"
"graphs-038","GRAPHS","rational","EXTREME","FAST_CLASSROOM","uneven-spacing","CENTER","y=(x^2-1)/(x+1)","y=(x^2-1)/(x+1)","y=-0.386*x^2-2.431*x-4.148","y=-0.386*x^2-2.431*x-4.148","y=-0.386*x^2-2.431*x-4.148","0.8981885","3","false","false","false","true","0.3076923076923077","0.45","1.0","0.6010632697435525","WRONG_STRUCTURE","GRAPH_TYPE_WRONG","failures/graphs-038.png","fit_error=0.11335209812792657; candidates=quadratic / parabola, sine wave, line"
"graphs-039","GRAPHS","advanced rational","EXTREME","SMALL_COMPACT","tilted-baseline","CENTER_RIGHT","y=ln(x)/x","y=ln(x)/x","y=-0.217*x^2+1.67*x-2.034","y=-0.217*x^2+1.67*x-2.034","y=-0.217*x^2+1.67*x-2.034","0.97765523","2","false","false","false","true","0.16000000000000003","0.45","1.0","0.5828827615976334","WRONG_STRUCTURE","GRAPH_TYPE_WRONG","failures/graphs-039.png","fit_error=0.022855480205889612; candidates=quadratic / parabola, sine wave, line"
"graphs-040","GRAPHS","axes and grid","EXTREME","LARGE_BOARD","overlap-and-correction","BOTTOM_LEFT","axes+grid+y=x^2","axes+grid+y=x^2","y=3.26*sin(0.75*x-1.571)+3.006","y=3.26*sin(0.75*x-1.571)+3.006","y=3.26*sin(0.75*x-1.571)+3.006","0.98","3","false","false","false","true","0.06666666666666665","0.45","1.0","0.5690000009536743","WRONG_STRUCTURE","GRAPH_TYPE_WRONG","failures/graphs-040.png","fit_error=0.012838795899189973; candidates=sine wave, quadratic / parabola, line, exponential"
"geometry_diagrams-001","GEOMETRY_DIAGRAMS","point","EASY","CLEAN_STUDENT","normal-order","TOP_LEFT","point A","point A","SQUARE","SQUARE","SQUARE","0.8952162","6","false","false","false","false","0.0","0.45","0.5","0.4047608113288879","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-001.png","SQUARE:0.895"
"geometry_diagrams-002","GEOMETRY_DIAGRAMS","line","EASY","FAST_CLASSROOM","reverse-symbol-strokes","TOP_CENTER","line AB","line AB","HORIZONTAL_LINE","HORIZONTAL_LINE","HORIZONTAL_LINE","0.90000004","2","false","false","false","false","0.19999999999999996","0.45","0.5","0.43500000178813936","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-002.png","HORIZONTAL_LINE:0.900"
"geometry_diagrams-003","GEOMETRY_DIAGRAMS","ray","EASY","SMALL_COMPACT","delayed-superscript","TOP_RIGHT","ray AB","ray AB","HORIZONTAL_LINE","HORIZONTAL_LINE","HORIZONTAL_LINE","0.90000004","2","false","false","false","false","0.1333333333333333","0.45","0.5","0.42500000178813935","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-003.png","HORIZONTAL_LINE:0.900"
"geometry_diagrams-004","GEOMETRY_DIAGRAMS","segment","EASY","LARGE_BOARD","fraction-bar-first","CENTER_LEFT","segment AB","segment AB","HORIZONTAL_LINE","HORIZONTAL_LINE","HORIZONTAL_LINE","0.90000004","2","false","false","false","false","0.19999999999999996","0.45","0.5","0.43500000178813936","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-004.png","HORIZONTAL_LINE:0.900"
"geometry_diagrams-005","GEOMETRY_DIAGRAMS","relationship","EASY","RIGHT_SLANTED","fraction-bar-last","CENTER","parallel lines","parallel lines","PARALLEL_LINES","PARALLEL_LINES","PARALLEL_LINES","0.78","2","false","true","true","true","0.9285714285714286","1.0","1.0","0.9782857128552028","PASS_WITH_NORMALIZATION","","rendered-inputs","PARALLEL_LINES:0.780, HORIZONTAL_LINE:0.700"
"geometry_diagrams-006","GEOMETRY_DIAGRAMS","relationship","EASY","LEFT_SLANTED","uneven-spacing","CENTER_RIGHT","perpendicular lines","perpendicular lines","COORDINATE_AXES","COORDINATE_AXES","COORDINATE_AXES","0.88","2","false","false","false","true","0.2222222222222222","0.45","1.0","0.5873333330949148","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-006.png","COORDINATE_AXES:0.880, HORIZONTAL_LINE:0.700, DIAGONAL_LINE:0.700"
"geometry_diagrams-007","GEOMETRY_DIAGRAMS","angle","EASY","UNEVEN_BASELINE","tilted-baseline","BOTTOM_LEFT","angle ABC","angle ABC","ANGLE","ANGLE","ANGLE","0.79","3","false","false","true","false","0.625","1.0","0.5","0.7382500010728836","WRONG_LAYOUT","DIAGRAM_LABEL_MISREAD","failures/geometry_diagrams-007.png","ANGLE:0.790, DIAGONAL_LINE:0.700"
"geometry_diagrams-008","GEOMETRY_DIAGRAMS","angle mark","EASY","VARIABLE_SPACING","overlap-and-correction","BOTTOM_CENTER","right angle","right angle","SQUARE","SQUARE","SQUARE","0.8952162","2","false","false","false","true","0.19999999999999996","0.45","1.0","0.584760811328888","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-008.png","SQUARE:0.895"
"geometry_diagrams-009","GEOMETRY_DIAGRAMS","triangle","EASY","HEAVY_PRESSURE","normal-order","BOTTOM_RIGHT","triangle ABC","triangle ABC","EQUILATERAL_TRIANGLE","EQUILATERAL_TRIANGLE","EQUILATERAL_TRIANGLE","0.9028937","1","false","false","false","false","0.25","0.45","0.5","0.4426446861028671","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-009.png","EQUILATERAL_TRIANGLE:0.903"
"geometry_diagrams-010","GEOMETRY_DIAGRAMS","triangle","EASY","LIGHT_BROKEN","reverse-symbol-strokes","NEAR_BOUNDARY","right triangle","right triangle","ARC","ARC","ARC","0.78","2","false","false","false","true","0.07692307692307687","0.45","1.0","0.56053846010795","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-010.png","ARC:0.780"
"geometry_diagrams-011","GEOMETRY_DIAGRAMS","triangle","MEDIUM","ROUNDED","delayed-superscript","NEAR_TOOLBAR","isosceles triangle","isosceles triangle","EQUILATERAL_TRIANGLE","EQUILATERAL_TRIANGLE","EQUILATERAL_TRIANGLE","0.9028937","1","false","false","false","true","0.44999999999999996","0.45","1.0","0.622644686102867","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-011.png","EQUILATERAL_TRIANGLE:0.903"
"geometry_diagrams-012","GEOMETRY_DIAGRAMS","triangle","MEDIUM","ANGULAR","fraction-bar-first","TOP_LEFT","equilateral triangle","equilateral triangle","EQUILATERAL_TRIANGLE","EQUILATERAL_TRIANGLE","EQUILATERAL_TRIANGLE","0.9028937","3","false","true","true","true","0.95","1.0","1.0","0.9876446861028672","PASS_WITH_NORMALIZATION","","rendered-inputs","EQUILATERAL_TRIANGLE:0.903"
"geometry_diagrams-013","GEOMETRY_DIAGRAMS","quadrilateral","MEDIUM","CROWDED","fraction-bar-last","TOP_CENTER","rectangle","rectangle","RECTANGLE","RECTANGLE","RECTANGLE","0.87173915","1","true","true","true","true","1.0","1.0","1.0","0.9935869574546815","PASS_WITH_NORMALIZATION","","rendered-inputs","RECTANGLE:0.872"
"geometry_diagrams-014","GEOMETRY_DIAGRAMS","quadrilateral","MEDIUM","WIDELY_SPACED","uneven-spacing","TOP_RIGHT","square","square","SQUARE","SQUARE","SQUARE","0.90999997","2","true","true","true","true","1.0","1.0","1.0","0.9954999983310701","PASS_WITH_NORMALIZATION","","rendered-inputs","SQUARE:0.910"
"geometry_diagrams-015","GEOMETRY_DIAGRAMS","quadrilateral","MEDIUM","OVERWRITTEN_CORRECTION","tilted-baseline","CENTER_LEFT","parallelogram","parallelogram","POLYGON","POLYGON","POLYGON","0.88","2","false","true","true","true","0.23076923076923073","1.0","1.0","0.8786153843769661","PASS_WITH_NORMALIZATION","","rendered-inputs","POLYGON:0.880, DIAGONAL_LINE:0.700"
"geometry_diagrams-016","GEOMETRY_DIAGRAMS","quadrilateral","MEDIUM","MIXED_CASE","overlap-and-correction","CENTER","rhombus","rhombus","POLYGON","POLYGON","POLYGON","0.9099999","2","false","true","true","true","0.0","1.0","1.0","0.8454999953508376","PASS_WITH_NORMALIZATION","","rendered-inputs","POLYGON:0.910"
"geometry_diagrams-017","GEOMETRY_DIAGRAMS","quadrilateral","MEDIUM","UNUSUAL_STROKE_ORDER","normal-order","CENTER_RIGHT","trapezium","trapezium","POLYGON","POLYGON","POLYGON","0.9099999","2","false","true","true","true","0.0","1.0","1.0","0.8454999953508376","PASS_WITH_NORMALIZATION","","rendered-inputs","POLYGON:0.910"
"geometry_diagrams-018","GEOMETRY_DIAGRAMS","polygon","MEDIUM","SLIGHTLY_SHAKY","reverse-symbol-strokes","BOTTOM_LEFT","pentagon","pentagon","PENTAGON","PENTAGON","PENTAGON","0.90515226","2","true","true","true","true","1.0","1.0","1.0","0.9952576130628586","PASS_WITH_NORMALIZATION","","rendered-inputs","PENTAGON:0.905"
"geometry_diagrams-019","GEOMETRY_DIAGRAMS","polygon","MEDIUM","CLEAN_STUDENT","delayed-superscript","BOTTOM_CENTER","hexagon","hexagon","HEXAGON","HEXAGON","HEXAGON","0.90999997","1","true","true","true","true","1.0","1.0","1.0","0.9954999983310701","PASS_WITH_NORMALIZATION","","rendered-inputs","HEXAGON:0.910"
"geometry_diagrams-020","GEOMETRY_DIAGRAMS","polygon","MEDIUM","FAST_CLASSROOM","fraction-bar-first","BOTTOM_RIGHT","octagon","octagon","POLYGON","POLYGON","POLYGON","0.90999997","1","false","true","true","true","0.4285714285714286","1.0","1.0","0.9097857126167842","PASS_WITH_NORMALIZATION","","rendered-inputs","POLYGON:0.910"
"geometry_diagrams-021","GEOMETRY_DIAGRAMS","circle","MEDIUM","SMALL_COMPACT","fraction-bar-last","NEAR_BOUNDARY","circle center O","circle center O","CIRCLE","CIRCLE","CIRCLE","0.90905786","3","false","false","true","false","0.46153846153846156","1.0","0.5","0.7196836620110731","WRONG_LAYOUT","DIAGRAM_LABEL_MISREAD","failures/geometry_diagrams-021.png","CIRCLE:0.909, POLYGON:0.720"
"geometry_diagrams-022","GEOMETRY_DIAGRAMS","circle","MEDIUM","LARGE_BOARD","uneven-spacing","NEAR_TOOLBAR","circle radius OA","circle radius OA","CIRCLE","CIRCLE","CIRCLE","0.9096096","3","false","false","true","false","0.4285714285714286","1.0","0.5","0.7147661950758525","WRONG_LAYOUT","DIAGRAM_LABEL_MISREAD","failures/geometry_diagrams-022.png","CIRCLE:0.910, POLYGON:0.720"
"geometry_diagrams-023","GEOMETRY_DIAGRAMS","circle","HARD","RIGHT_SLANTED","tilted-baseline","TOP_LEFT","circle diameter AB","circle diameter AB","CIRCLE","CIRCLE","CIRCLE","0.8731731","3","false","false","true","false","0.375","1.0","0.5","0.7049086558818817","WRONG_LAYOUT","DIAGRAM_LABEL_MISREAD","failures/geometry_diagrams-023.png","CIRCLE:0.873, POLYGON:0.720"
"geometry_diagrams-024","GEOMETRY_DIAGRAMS","circle part","HARD","LEFT_SLANTED","overlap-and-correction","TOP_CENTER","arc AB","arc AB","ARC","ARC","ARC","0.78","2","false","false","true","false","0.6","1.0","0.5","0.7339999985694885","WRONG_LAYOUT","DIAGRAM_LABEL_MISREAD","failures/geometry_diagrams-024.png","ARC:0.780"
"geometry_diagrams-025","GEOMETRY_DIAGRAMS","circle part","HARD","UNEVEN_BASELINE","normal-order","TOP_RIGHT","chord AB","chord AB","CIRCLE","CIRCLE","CIRCLE","0.89454687","4","false","false","true","false","0.2857142857142857","1.0","0.5","0.6925844861779894","WRONG_LAYOUT","DIAGRAM_LABEL_MISREAD","failures/geometry_diagrams-025.png","CIRCLE:0.895, POLYGON:0.720"
"geometry_diagrams-026","GEOMETRY_DIAGRAMS","circle part","HARD","VARIABLE_SPACING","reverse-symbol-strokes","CENTER_LEFT","tangent at A","tangent at A","CIRCLE","CIRCLE","CIRCLE","0.9090595","4","false","false","true","false","0.0","1.0","0.5","0.6504529762268066","WRONG_LAYOUT","DIAGRAM_LABEL_MISREAD","failures/geometry_diagrams-026.png","CIRCLE:0.909, POLYGON:0.720"
"geometry_diagrams-027","GEOMETRY_DIAGRAMS","circle part","HARD","HEAVY_PRESSURE","delayed-superscript","CENTER","secant AB","secant AB","CIRCLE","CIRCLE","CIRCLE","0.9090698","2","false","false","true","false","0.125","1.0","0.5","0.6692034888267516","WRONG_LAYOUT","DIAGRAM_LABEL_MISREAD","failures/geometry_diagrams-027.png","CIRCLE:0.909, POLYGON:0.720"
"geometry_diagrams-028","GEOMETRY_DIAGRAMS","coordinate geometry","HARD","LIGHT_BROKEN","fraction-bar-first","CENTER_RIGHT","coordinate triangle","coordinate triangle","CURVE","CURVE","CURVE","0.78","4","false","false","false","false","0.16666666666666663","0.45","0.5","0.42399999856948856","WRONG_STRUCTURE","SHAPE_TYPE_WRONG","failures/geometry_diagrams-028.png","CURVE:0.780"
"geometry_diagrams-029","GEOMETRY_DIAGRAMS","3D shape","HARD","ROUNDED","fraction-bar-last","BOTTOM_LEFT","cube","cube","CUBE","CUBE","CUBE","0.95000005","14","true","true","true","true","1.0","1.0","1.0","0.9975000023841859","PASS_WITH_NORMALIZATION","","rendered-inputs","CUBE:0.950, ARROW:0.890, COORDINATE_AXES:0.880, GRAPH_GRID:0.860"
"geometry_diagrams-030","GEOMETRY_DIAGRAMS","3D shape","HARD","ANGULAR","uneven-spacing","BOTTOM_CENTER","cuboid","cuboid","CUBE","CUBE","CUBE","0.95000005","9","false","true","true","true","0.5","1.0","1.0","0.9225000023841858","PASS_WITH_NORMALIZATION","","rendered-inputs","CUBE:0.950, ARROW:0.890, COORDINATE_AXES:0.880, GRAPH_GRID:0.860"
"geometry_diagrams-031","GEOMETRY_DIAGRAMS","3D shape","HARD","CROWDED","tilted-baseline","BOTTOM_RIGHT","cylinder","cylinder","CYLINDER","CYLINDER","CYLINDER","0.93","4","true","true","true","true","1.0","1.0","1.0","0.996500000357628","PASS_WITH_NORMALIZATION","","rendered-inputs","CYLINDER:0.930, HEXAGON:0.805, PARALLEL_LINES:0.780, VERTICAL_LINE:0.700"
"geometry_diagrams-032","GEOMETRY_DIAGRAMS","3D shape","HARD","WIDELY_SPACED","overlap-and-correction","NEAR_BOUNDARY","cone","cone","CONE","CONE","CONE","0.92","4","true","true","true","true","1.0","1.0","1.0","0.996000000834465","PASS_WITH_NORMALIZATION","","rendered-inputs","CONE:0.920, HEXAGON:0.795, ANGLE:0.790, DIAGONAL_LINE:0.700"
"geometry_diagrams-033","GEOMETRY_DIAGRAMS","3D shape","HARD","OVERWRITTEN_CORRECTION","normal-order","NEAR_TOOLBAR","sphere","sphere","CIRCLE","CIRCLE","CIRCLE","0.88","3","false","true","true","true","0.16666666666666663","1.0","1.0","0.8689999997615815","PASS_WITH_NORMALIZATION","","rendered-inputs","CIRCLE:0.880, POLYGON:0.720, DIAGONAL_LINE:0.700"
"geometry_diagrams-034","GEOMETRY_DIAGRAMS","3D shape","HARD","MIXED_CASE","reverse-symbol-strokes","TOP_LEFT","square pyramid","square pyramid","PYRAMID","PYRAMID","PYRAMID","0.91","5","false","true","true","true","0.5384615384615384","1.0","1.0","0.9262692320805329","PASS_WITH_NORMALIZATION","","rendered-inputs","PYRAMID:0.910, ARROW:0.890, PENTAGON:0.840, ANGLE:0.800"
"geometry_diagrams-035","GEOMETRY_DIAGRAMS","3D shape","EXTREME","UNUSUAL_STROKE_ORDER","delayed-superscript","TOP_CENTER","triangular prism","triangular prism","CUBE","CUBE","CUBE","0.95000005","6","false","true","true","true","0.06666666666666665","1.0","1.0","0.8575000023841858","PASS_WITH_NORMALIZATION","","rendered-inputs","CUBE:0.950, ARROW:0.890, COORDINATE_AXES:0.880, GRAPH_GRID:0.860"
"geometry_diagrams-036","GEOMETRY_DIAGRAMS","3D shape","EXTREME","SLIGHTLY_SHAKY","fraction-bar-first","TOP_RIGHT","hemisphere","hemisphere","CIRCLE","CIRCLE","CIRCLE","0.8866481","3","false","true","true","true","0.19999999999999996","1.0","1.0","0.874332405924797","PASS_WITH_NORMALIZATION","","rendered-inputs","CIRCLE:0.887, POLYGON:0.720"
"geometry_diagrams-037","GEOMETRY_DIAGRAMS","3D shape","EXTREME","CLEAN_STUDENT","fraction-bar-last","CENTER_LEFT","frustum","frustum","CONE","CONE","CONE","0.92","3","false","true","true","true","0.0","1.0","1.0","0.8460000008344649","PASS_WITH_NORMALIZATION","","rendered-inputs","CONE:0.920, HEXAGON:0.801, ANGLE:0.790, DIAGONAL_LINE:0.700"
"geometry_diagrams-038","GEOMETRY_DIAGRAMS","labelled 3D","EXTREME","FAST_CLASSROOM","uneven-spacing","CENTER","labelled cube ABCD","labelled cube ABCD","CUBE","CUBE","CUBE","0.95000005","6","false","false","true","false","0.25","1.0","0.5","0.6900000023841858","WRONG_LAYOUT","DIAGRAM_LABEL_MISREAD","failures/geometry_diagrams-038.png","CUBE:0.950, ARROW:0.890, COORDINATE_AXES:0.880, GRAPH_GRID:0.860"
"geometry_diagrams-039","GEOMETRY_DIAGRAMS","measured triangle","EXTREME","SMALL_COMPACT","tilted-baseline","CENTER_RIGHT","triangle 3,4,5","triangle 3,4,5","RIGHT_TRIANGLE","RIGHT_TRIANGLE","RIGHT_TRIANGLE","0.88207453","2","false","false","true","false","0.2142857142857143","1.0","0.5","0.6812465838875089","WRONG_LAYOUT","DIAGRAM_LABEL_MISREAD","failures/geometry_diagrams-039.png","RIGHT_TRIANGLE:0.882"
"geometry_diagrams-040","GEOMETRY_DIAGRAMS","dashed hidden edges","EXTREME","LARGE_BOARD","overlap-and-correction","BOTTOM_LEFT","cube hidden edges","cube hidden edges","CUBE","CUBE","CUBE","0.95000005","4","false","true","true","true","0.2666666666666667","1.0","1.0","0.8875000023841858","PASS_WITH_NORMALIZATION","","rendered-inputs","CUBE:0.950, ARROW:0.890, COORDINATE_AXES:0.880, GRAPH_GRID:0.860"
"probability_statistics-001","PROBABILITY_STATISTICS","mean","EASY","CLEAN_STUDENT","normal-order","TOP_LEFT","mean=sum(x)/n","mean=sum(x)/n","meon=sum(x)in","meon=sum(x)in","meon=sum(x)in","0.62924004","3294","false","false","false","false","0.8461538461538461","0.6666666666666666","0.0","0.5931927710313063","WRONG_LAYOUT","LETTER_CONFUSION|FRACTION_MISREAD","failures/probability_statistics-001.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-002","PROBABILITY_STATISTICS","median","EASY","FAST_CLASSROOM","reverse-symbol-strokes","TOP_CENTER","median=middle(x)","median=middle(x)","peanage","peanage","peanage","0.439","5527","false","false","false","true","0.25","0.0","1.0","0.3288250005245209","WRONG_STRUCTURE","LETTER_CONFUSION|STROKE_ORDER_SENSITIVE|LOW_CONFIDENCE","failures/probability_statistics-002.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-003","PROBABILITY_STATISTICS","mode","EASY","SMALL_COMPACT","delayed-superscript","TOP_RIGHT","mode=most(x)","mode=most(x)","mode=most(x)","mode=most(x)","mode=most(x)","0.439","7259","true","true","true","true","1.0","1.0","1.0","0.971950000524521","PASS","LOW_CONFIDENCE","rendered-inputs","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-004","PROBABILITY_STATISTICS","range","EASY","LARGE_BOARD","fraction-bar-first","CENTER_LEFT","range=max-min","range=max-min","r \sin ge=m \alpha x-m \sin","rsinge=m\alphax-msin","r \sin ge=m \alpha x-m \sin","0.72084576","5076","false","false","true","true","0.6","1.0","1.0","0.8210422879457473","WRONG_SYMBOL","LETTER_CONFUSION","failures/probability_statistics-004.png",""
"probability_statistics-005","PROBABILITY_STATISTICS","variance","EASY","RIGHT_SLANTED","fraction-bar-last","CENTER","variance=sum((x-mean)^2)/n","variance=sum((x-mean)^2)/n","","","","","10018","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/probability_statistics-005.png",""
"probability_statistics-006","PROBABILITY_STATISTICS","standard deviation","EASY","LEFT_SLANTED","uneven-spacing","CENTER_RIGHT","sigma=sqrt(variance)","sigma=sqrt(variance)","\sin \theta= \sin \theta+ \tan \theta","sintheta=sintheta+tantheta","\sin \theta= \sin \theta+ \tan \theta","0.75345016","5092","false","false","false","false","0.3846153846153846","0.5","0.0","0.35555712314752425","WRONG_LAYOUT","LETTER_CONFUSION|ROOT_SCOPE_ERROR","failures/probability_statistics-006.png",""
"probability_statistics-007","PROBABILITY_STATISTICS","probability","EASY","UNEVEN_BASELINE","tilted-baseline","BOTTOM_LEFT","P(A)","P(A)","()","()","()","0.95551586","2422","false","false","true","true","0.5","1.0","1.0","0.8027757930755615","WRONG_SYMBOL","LETTER_CONFUSION","failures/probability_statistics-007.png",""
"probability_statistics-008","PROBABILITY_STATISTICS","union probability","EASY","VARIABLE_SPACING","overlap-and-correction","BOTTOM_CENTER","P(A union B)","P(A union B)","(u) \times","(u)*","(u) \times","0.57365686","3176","false","false","true","true","0.19999999999999996","1.0","1.0","0.6936828428506852","WRONG_SYMBOL","LETTER_CONFUSION","failures/probability_statistics-008.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-009","PROBABILITY_STATISTICS","intersection probability","EASY","HEAVY_PRESSURE","normal-order","BOTTOM_RIGHT","P(A intersect B)","P(A intersect B)","(intersect)","(intersect)","(intersect)","0.66867995","4361","false","false","true","true","0.7857142857142857","1.0","1.0","0.8741482833453588","PARTIAL","LETTER_CONFUSION","failures/probability_statistics-009.png",""
"probability_statistics-010","PROBABILITY_STATISTICS","conditional probability","EASY","LIGHT_BROKEN","reverse-symbol-strokes","NEAR_BOUNDARY","P(A","P(A","(","(","(","0.5608","2735","false","false","true","true","0.33333333333333337","1.0","1.0","0.7330400007963181","WRONG_SYMBOL","LETTER_CONFUSION","failures/probability_statistics-010.png","Image pass unavailable; result uses digital ink and parser evidence.; Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-011","PROBABILITY_STATISTICS","complement","MEDIUM","ROUNDED","delayed-superscript","NEAR_TOOLBAR","P(A^c)","P(A^c)","","","","","29321","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/probability_statistics-011.png",""
"probability_statistics-012","PROBABILITY_STATISTICS","combination","MEDIUM","ANGULAR","fraction-bar-first","TOP_LEFT","C(n,r)","C(n,r)","c(n,r)","c(n,r)","c(n,r)","0.86467427","3109","true","true","true","true","1.0","1.0","1.0","0.9932337135076523","PASS","","rendered-inputs",""
"probability_statistics-013","PROBABILITY_STATISTICS","permutation","MEDIUM","CROWDED","fraction-bar-last","TOP_CENTER","P(n,r)","P(n,r)","(n,r)","(n,r)","(n,r)","0.8961","2609","false","false","true","true","0.8333333333333334","1.0","1.0","0.9010549992322922","PARTIAL","LETTER_CONFUSION","failures/probability_statistics-013.png",""
"probability_statistics-014","PROBABILITY_STATISTICS","binomial","MEDIUM","WIDELY_SPACED","uneven-spacing","TOP_RIGHT","(n choose r)","(n choose r)","in chooser)","inchooser)","in chooser)","0.53325","3524","false","false","true","true","0.9","1.0","1.0","0.9114124987125397","PARTIAL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-014.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-015","PROBABILITY_STATISTICS","population mean","MEDIUM","OVERWRITTEN_CORRECTION","tilted-baseline","CENTER_LEFT","mu","mu","","","","","29954","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/probability_statistics-015.png",""
"probability_statistics-016","PROBABILITY_STATISTICS","population variance","MEDIUM","MIXED_CASE","overlap-and-correction","CENTER","sigma^2","sigma^2","\sin \theta^{2}","sintheta^(2)","\sin \theta^{2}","0.8382147","3750","false","false","true","true","0.5","1.0","1.0","0.796910734772682","WRONG_SYMBOL","LETTER_CONFUSION","failures/probability_statistics-016.png",""
"probability_statistics-017","PROBABILITY_STATISTICS","normal distribution","MEDIUM","UNUSUAL_STROKE_ORDER","normal-order","CENTER_RIGHT","X~N(mu,sigma^2)","X~N(mu,sigma^2)","2(n_u,Sign^o)","2(n_u,Sign^o)","2(n_u,Sign^o)","0.5356386","3661","false","false","true","true","0.5333333333333333","1.0","1.0","0.791781928539276","WRONG_SYMBOL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-017.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-018","PROBABILITY_STATISTICS","cumulative probability","MEDIUM","SLIGHTLY_SHAKY","reverse-symbol-strokes","BOTTOM_LEFT","P(X<=5)","P(X<=5)","(<=5)","(<=5)","(<=5)","0.8883806","2722","false","false","true","true","0.7142857142857143","1.0","1.0","0.8637047436407633","WRONG_SYMBOL","LETTER_CONFUSION","failures/probability_statistics-018.png",""
"probability_statistics-019","PROBABILITY_STATISTICS","expectation","MEDIUM","CLEAN_STUDENT","delayed-superscript","BOTTOM_CENTER","E(X)=sum xP(x)","E(X)=sum xP(x)","()=SUM XCX)","()=SUMXCX)","()=SUM XCX)","0.914136","3183","false","false","true","true","0.6923076923076923","1.0","1.0","0.858399107318658","WRONG_SYMBOL","LETTER_CONFUSION","failures/probability_statistics-019.png",""
"probability_statistics-020","PROBABILITY_STATISTICS","variance identity","MEDIUM","FAST_CLASSROOM","fraction-bar-first","BOTTOM_RIGHT","Var(X)=E(X^2)-E(X)^2","Var(X)=E(X^2)-E(X)^2","a_{r}()=(^{2})-()^{2}","a_r()=(^(2))-()^(2)","a_{r}()=(^{2})-()^{2}","0.82627934","4190","false","false","true","true","0.65","1.0","1.0","0.8413139671087265","WRONG_SYMBOL","LETTER_CONFUSION","failures/probability_statistics-020.png",""
"probability_statistics-021","PROBABILITY_STATISTICS","addition rule","MEDIUM","SMALL_COMPACT","fraction-bar-last","NEAR_BOUNDARY","P(A union B)=P(A)+P(B)-P(A intersect B)","P(A union B)=P(A)+P(B)-P(A intersect B)","(union=)+)-(intersect)","(union=)+)-(intersect)","(union=)+)-(intersect)","0.4854","3176","false","false","true","true","0.6285714285714286","1.0","1.0","0.8178414281351226","WRONG_SYMBOL","LETTER_CONFUSION|LOW_CONFIDENCE","failures/probability_statistics-021.png","Low-confidence interpretation; choose an alternative or edit before insertion."
"probability_statistics-022","PROBABILITY_STATISTICS","conditional identity","MEDIUM","LARGE_BOARD","uneven-spacing","NEAR_TOOLBAR","P(A","P(A","","","","","28235","false","false","false","false","0.0","0.0","0.0","0.0","TIMEOUT","TIMEOUT","failures/probability_statistics-022.png",""
